maxVelocity:7,maxTurn:30
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1679575473,390,1210,0
1679575474,390,1231,0
1679575475,390,1231,0
1679575476,390,1231,0
1679575477,391,1240,0
1679575478,391,1246,0
1679575479,392,1264,0
1679575480,392,1286,0
1679575481,392,1291,0
1679575482,394,1299,0
1679575483,394,1299,0
1679575484,399,1303,0
1679575485,404,1308,0
1679575486,407,1320,0
1679575487,411,1325,0
1679575488,414,1335,0
1679575489,415,1337,0
1679575490,420,1347,0
1679575491,425,1356,0
1679575492,427,1358,0
1679575493,431,1362,0
1679575494,436,1365,0
1679575495,441,1371,0
1679575496,442,1380,0
1679575497,444,1402,0
1679575498,446,1422,0
1679575499,452,1427,0
1679575500,457,1429,0
1679575501,463,1429,0
1679575502,469,1433,0
1679575503,469,1455,0
1679575504,469,1468,0
1679575505,474,1470,0
1679575506,475,1484,0
1679575507,477,1496,0
1679575508,477,1526,0
1679575509,478,1556,0
1679575510,478,1568,0
1679575511,478,1583,0
1679575512,478,1613,0
1679575513,478,1642,0
1679575514,478,1666,0
1679575515,478,1695,0
1679575516,478,1696,0
1679575517,478,1703,0
1679575518,480,1719,0
1679575519,480,1746,0
1679575520,480,1755,0
1679575521,480,1783,0
1679575522,480,1808,0
1679575523,480,1808,0
1679575524,480,1813,0
1679575525,482,1828,0
1679575526,482,1832,0
1679575527,486,1832,0
1679575528,490,1835,0
1679575529,492,1840,0
1679575530,492,1858,0
1679575531,493,1869,0
1679575532,498,1872,0
1679575533,500,1887,0
1679575534,500,1905,0
1679575535,506,1907,0
1679575536,511,1910,0
1679575537,512,1932,0
1679575538,517,1938,0
1679575539,520,1951,0
1679575540,522,1955,0
1679575541,523,1978,0
1679575542,526,1979,0
1679575543,528,1984,0
1679575544,531,1988,0
1679575545,535,1993,0
1679575546,538,2005,0
1679575547,538,2023,0
1679575548,538,2038,0
1679575549,538,2061,0
1679575550,538,2064,0
1679575551,541,2071,0
1679575552,544,2075,0
1679575553,548,2079,0
1679575554,553,2079,0
1679575555,557,2083,0
1679575556,558,2087,0
1679575557,558,2106,0
1679575558,558,2120,0
1679575559,558,2125,0
1679575560,558,2128,0
1679575561,561,2136,0
1679575562,565,2142,0
1679575563,569,2147,0
1679575564,574,2151,0
1679575565,580,2158,0
1679575566,584,2177,0
1679575567,585,2207,0
1679575568,585,2224,0
1679575569,589,2228,0
1679575570,596,2228,0
1679575571,604,2228,0
1679575572,611,2228,0
1679575573,619,2228,0
1679575574,626,2228,0
1679575575,632,2228,0
1679575576,634,2250,0
1679575577,641,2250,0
1679575578,643,2261,0
1679575579,646,2264,0
1679575580,653,2264,0
1679575581,659,2264,0
1679575582,665,2264,0
1679575583,670,2264,0
1679575584,674,2272,1
1679575585,674,2276,1
1679575586,674,2276,1
1679575587,674,2276,1
1679575588,674,2276,1
1679575589,674,2276,1
1679575590,674,2276,1
1679575591,674,2276,1
1679575592,675,2283,1
1679575593,675,2287,1
1679575594,675,2287,1
1679575595,675,2287,1
1679575596,675,2288,1
1679575597,675,2288,1
1679575598,675,2288,1
1679575599,675,2290,1
1679575600,675,2290,1
1679575601,675,2290,1
1679575602,675,2290,1
1679575603,675,2290,1
1679575604,675,2290,1
1679575605,675,2290,1
1679575606,675,2290,1
1679575607,675,2290,1
1679575608,675,2290,1
1679575609,675,2290,1
1679575610,675,2290,1
1679575610,675,2290,1
Trial ended. Best lap time:246.3386,total elapsed time:306
