maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1678369004,370,1710,0
1678369005,374,1719,0
1678369006,377,1748,0
1678369007,380,1765,0
1678369008,383,1766,0
1678369009,386,1766,0
1678369010,390,1766,0
1678369011,393,1766,0
1678369012,397,1770,0
1678369013,397,1804,0
1678369014,398,1829,0
1678369015,402,1830,0
1678369016,407,1830,0
1678369017,412,1830,0
1678369018,417,1830,0
1678369019,420,1838,0
1678369020,420,1875,0
1678369021,422,1890,0
1678369022,426,1893,0
1678369023,430,1895,0
1678369024,434,1895,0
1678369025,437,1895,0
1678369026,438,1959,0
1678369027,439,1979,0
1678369028,442,2003,0
1678369029,445,2004,0
1678369030,449,2004,0
1678369031,453,2005,0
1678369032,453,2086,0
1678369033,453,2116,0
1678369034,454,2130,0
1678369035,457,2137,0
1678369036,460,2144,0
1678369037,464,2144,0
1678369038,468,2144,0
1678369039,472,2144,0
1678369040,476,2144,0
1678369041,477,2189,0
1678369042,477,2189,0
1678369043,481,2194,0
1678369044,481,2221,0
1678369045,484,2223,0
1678369046,487,2224,0
1678369047,490,2224,0
1678369048,493,2225,0
1678369049,496,2229,0
1678369050,498,2229,0
1678369051,501,2229,0
1678369052,502,2236,0
1678369053,502,2265,0
1678369054,502,2278,0
1678369055,508,2281,0
1678369056,512,2283,0
1678369057,514,2283,0
1678369058,517,2296,0
1678369059,518,2330,0
1678369060,519,2348,0
1678369061,524,2348,0
1678369062,525,2368,0
1678369063,527,2396,0
1678369064,530,2406,0
1678369065,533,2411,0
1678369066,536,2419,0
1678369067,538,2448,0
1678369068,539,2474,0
1678369069,542,2501,0
1678369070,545,2505,0
1678369071,547,2508,0
1678369072,550,2516,0
1678369073,552,2516,0
1678369074,555,2516,0
1678369075,558,2516,0
1678369076,561,2523,0
1678369077,563,2578,0
1678369078,563,2614,0
1678369079,564,2654,0
1678369080,568,2661,0
1678369081,570,2693,0
1678369082,573,2695,0
1678369083,577,2695,0
1678369084,580,2698,0
1678369085,583,2704,0
1678369086,586,2719,0
1678369087,590,2745,0
1678369088,593,2765,0
1678369089,596,2771,0
1678369090,598,2778,0
1678369091,602,2778,0
1678369092,605,2798,0
1678369093,608,2802,0
1678369094,611,2805,0
1678369095,613,2818,1
1678369096,616,2826,1
1678369097,617,2903,1
1678369098,617,2903,1
1678369099,618,2920,1
1678369100,621,2933,1
1678369101,624,2944,1
1678369102,624,2950,1
1678369103,626,2977,1
1678369104,626,2978,1
1678369105,630,2978,1
1678369106,633,2982,1
1678369107,636,2982,1
1678369108,638,2994,1
1678369109,641,3000,1
1678369110,644,3000,1
1678369111,647,3003,1
1678369112,650,3005,1
1678369113,654,3005,1
1678369114,656,3021,1
1678369115,659,3053,1
1678369116,659,3085,1
1678369117,663,3108,1
1678369118,667,3109,1
1678369119,671,3112,1
1678369120,674,3114,1
1678369121,677,3128,1
1678369122,681,3133,1
1678369123,685,3155,1
1678369124,690,3156,1
1678369125,695,3171,1
1678369126,699,3190,1
1678369127,702,3201,1
1678369128,706,3210,1
1678369129,709,3213,1
1678369130,713,3223,1
1678369131,716,3243,1
1678369132,720,3250,1
1678369133,724,3257,1
1678369134,728,3265,1
1678369135,732,3280,1
1678369136,735,3287,1
1678369137,738,3290,1
1678369138,741,3307,1
1678369139,744,3309,1
1678369140,747,3311,1
1678369141,750,3313,1
1678369142,753,3314,1
1678369143,756,3314,1
1678369144,760,3314,1
1678369145,763,3330,1
1678369146,767,3338,1
1678369147,768,3338,1
1678369148,771,3338,1
1678369149,771,3396,1
1678369150,771,3397,1
1678369151,776,3397,1
1678369152,782,3401,1
1678369153,787,3401,1
1678369154,791,3401,1
1678369155,796,3401,1
1678369156,799,3403,1
1678369157,800,3430,1
1678369158,802,3462,1
1678369159,802,3462,1
1678369160,802,3462,1
1678369161,802,3465,1
1678369162,804,3485,1
1678369163,808,3493,1
1678369164,811,3501,1
1678369165,815,3507,1
1678369166,819,3509,1
1678369167,822,3534,1
1678369168,825,3545,1
1678369169,828,3566,1
1678369170,830,3568,1
1678369171,833,3583,1
1678369172,836,3584,1
1678369173,839,3595,1
1678369174,843,3603,1
1678369175,846,3604,1
1678369176,850,3616,1
1678369177,853,3627,1
1678369178,856,3628,1
1678369179,860,3628,1
1678369180,864,3635,1
1678369181,867,3641,1
1678369182,870,3645,1
1678369183,873,3645,1
1678369184,875,3647,1
1678369185,878,3651,1
1678369186,881,3653,1
1678369187,884,3660,1
1678369188,885,3668,1
1678369189,885,3668,1
1678369190,888,3668,1
1678369191,891,3671,1
1678369192,892,3699,1
1678369193,894,3709,1
1678369194,897,3723,1
1678369195,900,3723,1
1678369196,903,3735,1
1678369197,905,3742,1
1678369198,907,3742,1
1678369199,909,3742,1
1678369200,910,3743,1
1678369201,910,3743,1
1678369202,910,3743,1
1678369203,910,3743,1
1678369204,910,3743,1
1678369205,912,3744,1
1678369206,913,3744,1
1678369207,913,3744,1
1678369208,913,3744,1
1678369209,913,3744,1
1678369210,913,3744,1
1678369211,913,3744,1
1678369212,913,3744,1
1678369213,913,3744,1
1678369213,913,3744,1
Trial ended. Best lap time:219.2124,total elapsed time:381
