maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1678364628,1585,5916,2
1678364629,1589,5916,2
1678364630,1592,5916,2
1678364631,1596,5935,2
1678364632,1599,5950,2
1678364633,1602,6003,2
1678364634,1604,6035,2
1678364635,1606,6098,2
1678364636,1609,6106,2
1678364637,1612,6118,2
1678364638,1615,6119,2
1678364639,1620,6119,2
1678364640,1623,6119,2
1678364641,1627,6125,2
1678364642,1629,6128,2
1678364643,1633,6128,2
1678364644,1636,6128,2
1678364645,1639,6128,2
1678364646,1641,6152,2
1678364647,1643,6156,2
1678364648,1647,6164,2
1678364649,1649,6209,2
1678364650,1652,6251,2
1678364651,1654,6280,2
1678364652,1657,6288,2
1678364653,1659,6297,2
1678364654,1662,6297,2
1678364655,1664,6303,2
1678364656,1666,6357,2
1678364657,1670,6357,2
1678364658,1674,6361,2
1678364659,1676,6376,2
1678364660,1678,6386,2
1678364661,1681,6396,2
1678364662,1685,6399,2
1678364663,1687,6462,2
1678364664,1690,6500,2
1678364665,1692,6561,2
1678364666,1695,6561,2
1678364667,1696,6585,2
1678364668,1698,6592,2
1678364669,1700,6602,2
1678364670,1702,6639,2
1678364671,1705,6659,2
1678364672,1709,6660,2
1678364673,1712,6660,2
1678364674,1716,6660,2
1678364675,1720,6660,2
1678364676,1724,6683,2
1678364677,1726,6744,2
1678364678,1729,6755,2
1678364679,1733,6755,2
1678364680,1737,6755,2
1678364681,1741,6755,2
1678364682,1746,6755,2
1678364683,1750,6756,2
1678364684,1753,6780,2
1678364685,1757,6781,2
1678364686,1760,6806,2
1678364687,1763,6806,2
1678364688,1766,6807,2
1678364689,1770,6807,2
1678364690,1773,6808,2
1678364691,1773,6819,2
1678364692,1775,6832,2
1678364693,1778,6848,2
1678364694,1780,6871,2
1678364695,1784,6871,2
1678364696,1788,6872,2
1678364697,1789,6892,2
1678364698,1794,6892,2
1678364699,1796,6922,2
1678364700,1801,6922,2
1678364701,1805,6922,2
1678364702,1809,6922,2
1678364703,1813,6922,2
1678364704,1818,6922,2
1678364705,1822,6922,2
1678364706,1826,6922,2
1678364707,1830,6924,2
1678364708,1832,6928,2
1678364709,1836,6929,2
1678364710,1839,6929,2
1678364711,1843,6929,2
1678364712,1847,6929,2
1678364713,1850,6929,2
1678364714,1854,6929,2
1678364715,1858,6929,2
1678364716,1862,6930,2
1678364717,1865,6930,2
1678364718,1869,6930,2
1678364719,1872,6930,2
1678364720,1876,6930,2
1678364721,1880,6930,3
1678364722,1883,6930,3
1678364723,1886,6930,3
1678364724,1891,6930,3
1678364725,1894,6930,3
1678364726,1898,6930,3
1678364727,1901,6930,3
1678364728,1906,6930,3
1678364729,1910,6930,3
1678364730,1914,6930,3
1678364731,1917,6930,3
1678364732,1919,6942,3
1678364733,1922,6948,3
1678364734,1925,6956,3
1678364735,1928,6956,3
1678364736,1931,6956,3
1678364737,1934,6956,3
1678364738,1936,6956,3
1678364739,1938,6974,3
1678364740,1941,6974,3
1678364741,1944,6991,3
1678364742,1946,7007,3
1678364743,1949,7009,3
1678364744,1953,7039,3
1678364745,1955,7062,3
1678364746,1957,7065,3
1678364747,1960,7066,3
1678364748,1962,7072,3
1678364749,1962,7074,3
1678364750,1963,7074,3
1678364751,1964,7075,3
1678364752,1968,7075,3
1678364753,1970,7079,3
1678364754,1973,7080,3
1678364755,1974,7098,3
1678364756,1977,7099,3
1678364757,1980,7101,3
1678364758,1984,7101,3
1678364759,1988,7101,3
1678364760,1989,7130,3
1678364761,1992,7152,3
1678364762,1994,7171,3
1678364763,1997,7171,3
1678364764,1999,7181,3
1678364765,2001,7198,3
1678364766,2004,7199,3
1678364767,2006,7199,3
1678364768,2010,7199,3
1678364769,2013,7200,3
1678364770,2016,7200,3
1678364771,2019,7200,3
1678364772,2021,7200,3
1678364773,2024,7200,3
1678364774,2027,7200,3
1678364775,2029,7200,3
1678364776,2031,7205,3
1678364777,2033,7243,3
1678364778,2036,7243,3
1678364779,2038,7243,3
1678364780,2041,7259,3
1678364781,2044,7264,3
1678364782,2046,7264,3
1678364783,2049,7264,3
1678364784,2052,7265,3
1678364785,2055,7267,3
1678364786,2058,7267,3
1678364787,2061,7267,3
1678364788,2063,7269,3
1678364789,2065,7276,3
1678364790,2067,7293,3
1678364791,2069,7302,3
1678364792,2072,7306,3
1678364793,2074,7309,3
1678364794,2077,7327,3
1678364795,2079,7331,3
1678364796,2082,7331,3
1678364797,2085,7331,3
1678364798,2086,7356,3
1678364799,2089,7366,3
1678364800,2093,7366,3
1678364801,2098,7366,3
1678364802,2102,7386,3
1678364803,2105,7388,3
1678364804,2107,7403,3
1678364805,2110,7427,3
1678364806,2113,7470,3
1678364807,2114,7498,3
1678364808,2118,7499,3
1678364809,2121,7507,3
1678364810,2124,7507,3
1678364811,2128,7507,3
1678364812,2130,7507,3
1678364813,2132,7516,3
1678364814,2134,7516,3
1678364815,2137,7516,3
1678364816,2140,7519,3
1678364817,2143,7520,3
1678364818,2146,7520,3
1678364819,2149,7520,3
1678364820,2153,7520,3
1678364821,2157,7520,3
1678364822,2160,7520,3
1678364823,2164,7520,3
1678364824,2167,7520,3
1678364825,2170,7520,3
1678364826,2173,7520,3
1678364827,2177,7520,3
1678364828,2179,7520,3
1678364829,2182,7520,3
1678364830,2186,7520,3
1678364831,2188,7520,3
1678364832,2191,7534,3
1678364833,2193,7550,3
1678364834,2197,7554,3
1678364835,2199,7588,3
1678364836,2203,7588,3
1678364837,2207,7588,3
1678364838,2211,7588,3
1678364839,2216,7588,3
1678364840,2221,7588,3
1678364841,2223,7597,3
1678364842,2226,7598,3
1678364843,2229,7598,3
1678364844,2232,7598,3
1678364845,2233,7623,3
1678364846,2236,7623,3
1678364847,2240,7623,3
1678364848,2243,7657,3
1678364849,2246,7665,3
1678364850,2249,7665,3
1678364851,2254,7665,3
1678364852,2259,7665,3
1678364853,2263,7665,3
1678364854,2267,7666,3
1678364855,2270,7691,3
1678364856,2273,7730,3
1678364857,2275,7761,3
1678364858,2278,7784,3
1678364859,2281,7784,3
1678364860,2285,7790,3
1678364861,2288,7824,3
1678364862,2290,7826,3
1678364863,2293,7826,3
1678364864,2296,7841,3
1678364865,2299,7866,3
1678364866,2303,7870,3
1678364867,2307,7878,3
1678364868,2310,7911,3
1678364869,2313,7911,3
1678364870,2317,7919,3
1678364871,2320,7919,3
1678364872,2324,7919,3
1678364873,2328,7919,3
1678364874,2332,7919,3
1678364875,2337,7919,3
1678364876,2340,7924,3
1678364877,2343,7925,3
1678364878,2347,7926,3
1678364879,2350,7926,3
1678364880,2354,7926,3
1678364881,2357,7926,3
1678364882,2360,7941,3
1678364883,2363,7947,3
1678364884,2366,7962,3
1678364885,2370,7978,3
1678364886,2374,7999,3
1678364887,2378,8001,3
1678364888,2382,8001,3
1678364889,2387,8001,3
1678364890,2390,8014,3
1678364891,2394,8017,3
1678364892,2397,8025,3
1678364893,2400,8038,3
1678364894,2403,8040,3
1678364895,2406,8040,3
1678364896,2410,8041,3
1678364897,2413,8041,3
1678364898,2416,8041,3
1678364899,2419,8041,3
1678364900,2423,8041,3
1678364901,2427,8041,3
1678364902,2430,8042,3
1678364903,2434,8043,3
1678364904,2439,8043,3
1678364905,2444,8043,3
1678364906,2447,8043,3
1678364907,2450,8043,3
1678364908,2453,8044,3
1678364909,2456,8044,3
1678364910,2460,8044,3
1678364911,2463,8044,3
1678364912,2467,8044,3
1678364913,2470,8044,4
Trial ended. Best lap time:182.2821,total elapsed time:900
