maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1681737880,664,919,1
1681737881,666,927,1
1681737882,669,934,1
1681737883,671,940,1
1681737884,673,953,1
1681737885,675,953,1
1681737886,676,959,1
1681737887,678,959,1
1681737888,679,973,1
1681737889,682,973,1
1681737890,682,984,1
1681737891,685,984,1
1681737892,686,998,1
1681737893,690,998,1
1681737894,691,1010,1
1681737895,691,1010,1
1681737896,694,1010,1
1681737897,696,1020,1
1681737898,697,1023,1
1681737899,700,1023,1
1681737900,701,1033,1
1681737901,706,1033,1
1681737902,707,1045,1
1681737903,710,1045,1
1681737904,712,1045,1
1681737905,714,1055,1
1681737906,717,1055,1
1681737907,719,1065,1
1681737908,722,1066,1
1681737909,724,1066,1
1681737910,727,1066,1
1681737911,731,1066,1
1681737912,734,1066,1
1681737913,736,1066,1
1681737914,740,1066,1
1681737915,741,1072,1
1681737916,744,1073,1
1681737917,744,1080,1
1681737918,746,1096,1
1681737919,749,1096,1
1681737920,751,1108,1
1681737921,754,1108,1
1681737922,755,1118,1
1681737923,757,1135,1
1681737924,760,1136,1
1681737925,761,1136,1
1681737926,766,1136,1
1681737927,770,1136,1
1681737928,774,1136,1
1681737929,776,1152,1
1681737930,779,1152,1
1681737931,782,1162,1
1681737932,785,1166,1
1681737933,787,1171,1
1681737934,788,1176,1
1681737935,792,1179,1
1681737936,794,1187,1
1681737937,798,1188,1
1681737938,799,1202,1
1681737939,802,1202,1
1681737940,803,1216,1
1681737941,803,1216,1
1681737942,803,1216,1
1681737943,806,1216,1
1681737944,807,1225,1
1681737945,808,1225,1
1681737946,811,1230,1
1681737947,812,1246,1
1681737948,815,1255,1
1681737949,817,1264,1
1681737950,820,1264,1
1681737951,821,1275,1
1681737952,825,1275,1
1681737953,827,1289,1
1681737954,829,1289,1
1681737955,832,1289,1
1681737956,835,1289,1
1681737957,838,1289,1
1681737958,841,1289,1
1681737959,843,1291,1
1681737960,846,1291,1
1681737961,846,1316,1
1681737962,849,1317,1
1681737963,851,1330,1
1681737964,854,1330,1
1681737965,856,1341,1
1681737966,856,1341,1
1681737967,856,1341,1
1681737968,856,1341,1
1681737969,860,1341,1
1681737970,864,1341,1
1681737971,866,1341,1
1681737972,868,1343,1
1681737973,870,1343,1
1681737974,873,1343,1
1681737975,875,1343,1
1681737976,877,1343,1
1681737977,880,1343,1
1681737978,884,1343,1
1681737979,887,1343,1
1681737980,889,1343,1
1681737981,892,1343,1
1681737982,895,1343,1
1681737983,898,1343,1
1681737984,900,1343,1
1681737985,902,1343,1
1681737986,904,1343,1
1681737987,907,1347,1
1681737988,907,1358,1
1681737989,909,1374,1
1681737990,909,1374,1
1681737991,909,1374,1
1681737992,911,1374,1
1681737993,915,1376,1
1681737994,916,1389,1
1681737995,919,1389,1
1681737996,919,1389,1
1681737997,919,1389,1
1681737998,919,1389,1
1681737999,921,1409,1
1681738000,923,1409,1
1681738001,924,1423,1
1681738002,925,1425,1
1681738003,925,1425,1
1681738004,926,1425,1
1681738005,929,1425,1
1681738006,931,1425,1
1681738007,933,1428,1
1681738008,934,1436,1
1681738009,937,1436,1
1681738010,938,1444,1
1681738011,938,1444,1
1681738012,938,1444,1
1681738013,938,1444,1
1681738014,939,1444,1
1681738015,942,1444,1
1681738016,943,1454,1
1681738017,947,1454,1
1681738018,948,1462,1
1681738019,948,1462,1
1681738020,948,1462,1
1681738021,948,1462,1
1681738022,948,1462,1
1681738023,948,1462,1
1681738024,950,1462,1
1681738025,953,1462,1
1681738026,955,1470,1
1681738027,956,1476,1
1681738028,958,1476,1
1681738029,958,1482,1
1681738030,958,1482,1
1681738031,958,1482,1
1681738032,958,1482,1
1681738033,958,1482,1
1681738034,958,1482,1
1681738035,958,1482,1
1681738036,958,1482,1
1681738037,958,1482,1
1681738038,958,1482,1
1681738039,958,1482,1
1681738040,959,1483,1
1681738041,960,1499,1
1681738042,962,1499,1
1681738043,963,1499,1
1681738044,963,1499,1
1681738045,963,1499,1
1681738046,963,1499,1
1681738047,963,1499,1
1681738048,963,1499,1
1681738049,963,1499,1
1681738050,965,1499,1
1681738051,965,1499,1
1681738052,965,1499,1
1681738053,965,1499,1
1681738054,965,1499,1
1681738055,965,1499,1
1681738056,965,1499,1
1681738057,965,1499,1
1681738058,965,1499,1
1681738059,965,1499,1
1681738060,965,1499,1
1681738061,965,1499,1
1681738062,965,1499,1
1681738063,965,1499,1
1681738064,965,1499,1
1681738065,965,1499,1
1681738066,965,1499,1
1681738067,965,1499,1
1681738068,965,1499,1
1681738069,965,1499,1
1681738070,967,1499,1
1681738071,967,1499,1
1681738072,967,1499,1
1681738073,967,1499,1
1681738074,967,1499,1
1681738075,967,1499,1
1681738076,967,1499,1
1681738077,967,1499,1
1681738078,967,1499,1
1681738079,967,1499,1
1681738080,967,1499,1
1681738081,967,1499,1
1681738082,967,1499,1
1681738083,967,1499,1
Trial ended. Best lap time:239.1922,total elapsed time:503
