maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1681385028,480,829,0
1681385029,483,829,0
1681385030,484,829,0
1681385031,486,829,0
1681385032,488,829,0
1681385033,489,831,0
1681385034,489,837,0
1681385035,491,846,0
1681385036,492,846,0
1681385037,493,846,0
1681385038,497,846,0
1681385039,498,863,0
1681385040,500,873,0
1681385041,501,873,0
1681385042,505,873,0
1681385043,506,889,0
1681385044,509,889,0
1681385045,510,899,0
1681385046,512,899,0
1681385047,514,908,0
1681385048,514,910,0
1681385049,515,910,0
1681385050,518,911,0
1681385051,518,916,0
1681385052,522,916,0
1681385053,523,916,0
1681385054,525,916,0
1681385055,529,916,0
1681385056,532,916,0
1681385057,534,916,0
1681385058,537,916,0
1681385059,537,916,0
1681385060,541,916,0
1681385061,541,922,0
1681385062,545,922,0
1681385063,547,922,0
1681385064,550,922,0
1681385065,553,922,0
1681385066,554,922,0
1681385067,558,922,0
1681385068,560,922,0
1681385069,560,922,0
1681385070,562,922,0
1681385071,564,922,0
1681385072,565,922,0
1681385073,569,922,0
1681385074,570,922,0
1681385075,571,922,0
1681385076,573,922,0
1681385077,574,929,0
1681385078,577,929,0
1681385079,579,929,0
1681385080,581,929,0
1681385081,585,929,0
1681385082,588,929,0
1681385083,590,929,0
1681385084,593,929,1
1681385085,594,936,1
1681385086,596,936,1
1681385087,598,936,1
1681385088,600,936,1
1681385089,603,936,1
1681385090,606,936,1
1681385091,607,936,1
1681385092,608,938,1
1681385093,610,938,1
1681385094,612,938,1
1681385095,614,938,1
1681385096,617,938,1
1681385097,619,938,1
1681385098,622,938,1
1681385099,625,938,1
1681385100,625,938,1
1681385101,628,938,1
1681385102,630,938,1
1681385103,631,938,1
1681385104,634,938,1
1681385105,635,938,1
1681385106,638,938,1
1681385107,638,938,1
1681385108,639,938,1
1681385109,641,938,1
1681385110,644,938,1
1681385111,645,946,1
1681385112,645,947,1
1681385113,648,947,1
1681385114,649,957,1
1681385115,652,957,1
1681385116,653,965,1
1681385117,653,969,1
1681385118,655,975,1
1681385119,657,979,1
1681385120,659,997,1
1681385121,663,997,1
1681385122,666,997,1
1681385123,668,998,1
1681385124,668,998,1
1681385125,669,1001,1
1681385126,669,1001,1
1681385127,672,1001,1
1681385128,673,1012,1
1681385129,674,1021,1
1681385130,677,1021,1
1681385131,679,1035,1
1681385132,679,1046,1
1681385133,682,1046,1
1681385134,685,1048,1
1681385135,687,1050,1
1681385136,690,1050,1
1681385137,691,1065,1
1681385138,692,1067,1
1681385139,692,1067,1
1681385140,692,1067,1
1681385141,692,1067,1
1681385142,692,1068,1
1681385143,693,1081,1
1681385144,693,1081,1
1681385145,693,1081,1
1681385146,693,1081,1
1681385147,693,1081,1
1681385148,693,1081,1
1681385149,694,1081,1
1681385150,696,1082,1
1681385151,696,1090,1
1681385152,701,1090,1
1681385153,702,1097,1
1681385154,704,1097,1
1681385155,706,1098,1
1681385156,706,1104,1
1681385157,707,1116,1
1681385158,707,1116,1
1681385159,707,1116,1
1681385160,708,1116,1
1681385161,708,1116,1
1681385162,710,1116,1
1681385163,711,1116,1
1681385164,714,1116,1
1681385165,716,1116,1
1681385166,716,1116,1
1681385167,717,1116,1
1681385168,719,1116,1
1681385169,719,1116,1
1681385170,719,1116,1
1681385171,719,1116,1
1681385172,719,1116,1
1681385173,719,1116,1
1681385174,720,1116,1
1681385175,720,1116,1
1681385176,721,1116,1
1681385177,721,1116,1
1681385178,723,1116,1
1681385179,724,1116,1
1681385180,725,1116,1
1681385181,727,1116,1
1681385182,727,1116,1
1681385183,729,1116,1
1681385184,730,1116,1
1681385185,731,1116,1
1681385186,732,1116,1
1681385187,733,1116,1
1681385188,735,1116,1
1681385189,736,1116,1
1681385190,736,1123,1
1681385191,738,1123,1
1681385192,739,1123,1
1681385193,740,1123,1
1681385194,741,1132,1
1681385195,742,1132,1
1681385196,743,1132,1
1681385197,745,1132,1
1681385198,745,1132,1
1681385199,746,1139,1
1681385200,746,1143,1
1681385201,746,1146,1
1681385202,747,1156,1
1681385203,748,1166,1
1681385204,748,1166,1
1681385205,748,1166,1
1681385206,748,1166,1
1681385207,748,1166,1
1681385208,748,1166,1
1681385209,751,1166,1
1681385210,751,1166,1
1681385211,753,1166,1
1681385212,753,1166,1
1681385213,753,1166,1
1681385214,753,1166,1
1681385215,753,1166,1
1681385216,753,1171,1
1681385217,753,1171,1
1681385218,754,1173,1
1681385219,754,1173,1
1681385220,754,1173,1
1681385221,754,1173,1
1681385222,754,1173,1
1681385223,755,1173,1
1681385224,756,1177,1
1681385225,756,1177,1
1681385226,757,1177,1
1681385227,758,1184,1
1681385228,759,1184,1
1681385229,760,1184,1
1681385230,763,1184,1
1681385231,765,1184,1
1681385232,765,1184,1
1681385233,769,1184,1
1681385234,769,1184,1
1681385235,771,1184,1
1681385236,773,1184,1
1681385237,774,1184,1
1681385238,775,1189,1
1681385239,777,1189,1
1681385240,777,1194,1
1681385241,777,1195,1
1681385242,777,1195,1
1681385243,777,1195,1
1681385244,777,1195,1
1681385245,777,1195,1
1681385246,777,1195,1
1681385247,777,1195,1
1681385248,777,1195,1
1681385249,777,1195,1
1681385250,777,1195,1
1681385251,777,1195,1
1681385252,777,1195,1
1681385253,778,1206,1
1681385254,778,1206,1
1681385255,780,1206,1
1681385256,781,1206,1
1681385257,782,1212,1
1681385258,782,1212,1
1681385259,782,1216,1
1681385260,784,1216,1
1681385261,784,1218,1
1681385262,784,1221,1
1681385263,786,1221,1
1681385264,786,1224,1
1681385265,787,1226,1
1681385266,790,1228,1
1681385267,790,1235,1
1681385268,791,1241,1
1681385269,793,1241,1
1681385270,794,1250,1
1681385271,794,1256,1
1681385272,795,1257,1
1681385273,796,1257,1
1681385274,797,1261,1
1681385275,797,1262,1
1681385276,797,1262,1
1681385277,800,1262,1
1681385278,800,1267,1
1681385279,800,1267,1
1681385280,800,1270,1
1681385281,801,1275,1
1681385282,801,1275,1
1681385283,801,1276,1
1681385284,804,1276,1
1681385285,804,1280,1
1681385286,806,1280,1
1681385287,807,1281,1
1681385288,808,1285,1
1681385289,809,1285,1
1681385290,810,1293,1
1681385291,811,1293,1
1681385292,814,1294,1
1681385293,814,1302,1
1681385294,816,1305,1
1681385295,817,1324,1
1681385296,819,1324,1
1681385297,820,1324,1
1681385298,821,1334,1
1681385299,824,1334,1
1681385300,824,1337,1
1681385301,825,1337,1
1681385302,827,1338,1
1681385303,828,1354,1
1681385304,829,1362,1
1681385305,831,1362,1
1681385306,833,1362,1
1681385307,835,1362,1
1681385308,837,1362,1
1681385309,840,1362,1
1681385310,842,1362,1
1681385311,844,1362,1
1681385312,847,1362,1
1681385313,850,1362,1
1681385314,852,1362,1
1681385315,856,1362,1
1681385316,859,1362,1
1681385317,862,1362,1
1681385318,864,1362,1
1681385319,866,1362,1
1681385320,869,1362,1
1681385321,873,1362,1
1681385322,877,1362,1
1681385323,880,1362,1
1681385324,884,1362,1
1681385325,888,1362,1
1681385326,892,1362,1
1681385327,895,1362,1
1681385328,899,1366,1
1681385329,902,1384,1
1681385330,905,1384,1
1681385331,906,1392,1
1681385332,907,1404,1
1681385333,911,1404,1
1681385334,913,1404,1
1681385335,915,1409,1
1681385336,916,1416,1
1681385337,918,1423,1
1681385338,921,1425,1
1681385339,922,1431,1
1681385340,924,1437,1
1681385341,926,1453,1
1681385342,927,1453,1
1681385343,927,1453,1
1681385344,927,1453,1
1681385345,929,1453,1
1681385346,930,1453,1
1681385347,931,1453,1
1681385348,931,1453,1
1681385349,933,1453,1
1681385350,934,1464,1
1681385351,934,1466,1
1681385352,935,1469,1
1681385353,935,1469,1
1681385354,935,1472,1
1681385355,937,1472,1
1681385356,938,1477,1
1681385357,938,1481,1
1681385358,938,1484,1
1681385359,940,1484,1
1681385360,941,1484,1
1681385361,943,1484,1
1681385362,943,1488,1
1681385363,944,1492,1
1681385364,944,1498,1
1681385365,945,1504,1
1681385366,947,1504,1
1681385367,948,1511,1
1681385368,948,1512,1
1681385369,950,1512,1
1681385370,950,1514,1
1681385371,950,1516,1
1681385372,951,1525,1
1681385373,952,1525,1
1681385374,954,1526,1
1681385375,955,1532,1
1681385376,958,1532,1
1681385377,959,1532,1
1681385378,963,1532,1
1681385379,969,1532,1
1681385380,972,1557,1
1681385381,976,1562,1
1681385382,981,1562,1
1681385383,985,1562,1
1681385384,987,1575,1
1681385385,988,1579,1
1681385386,991,1580,1
1681385387,993,1601,1
1681385388,996,1601,1
1681385389,997,1612,1
1681385390,999,1616,1
1681385391,1001,1623,1
1681385392,1003,1639,1
1681385393,1008,1645,1
1681385394,1009,1659,1
1681385395,1015,1659,1
1681385396,1019,1678,1
1681385397,1021,1685,1
1681385398,1026,1685,1
1681385399,1029,1701,1
1681385400,1032,1701,1
1681385401,1037,1701,1
1681385402,1041,1701,1
1681385403,1045,1701,1
1681385404,1049,1701,1
1681385405,1050,1701,1
1681385406,1051,1701,1
1681385407,1054,1701,1
1681385408,1055,1701,1
1681385409,1057,1701,1
1681385410,1060,1701,1
1681385411,1062,1701,1
1681385412,1063,1701,1
Trial ended. Best lap time:249.3703,total elapsed time:600
